,latitude,longitude,pred_dia1,pred_dia2,pred_dia3
0,-7.927133237423744,-35.00250441027562,0.15713333310288569,0.15964110383825236,0.16221053970661092
1,-7.927961887657614,-35.004015924060056,0.1575998598703161,0.16001218455688804,0.16248382739424594
2,-7.927969138489639,-35.002508453473126,0.15664014722870423,0.15920342383113883,0.16182973043482374
3,-7.928797787914017,-35.004019970736536,0.15713247308221812,0.15960265181286237,0.16213357130333428
4,-7.928805039520012,-35.00251249711056,0.15614345266556606,0.15876191562036457,0.16144476558792542
5,-7.928812285677871,-35.001005022062394,0.1551411538162637,0.15790669165403948,0.1607402330202703
6,-7.929633688134918,-35.00402401785328,0.15666255937611817,0.159190362019328,0.16178032237255957
7,-7.929640940514884,-35.00251654118792,0.15564341035953833,0.15831675480499108,0.16105583577828408
8,-7.929648187446134,-35.00100906310037,0.15460956658487524,0.1574271145449928,0.1603139449427835
9,-7.929655428928639,-34.9995015835917,0.15356249266116873,0.15652303919041044,0.15955638443800302
10,-7.929912493228017,-34.94523138383331,0.13690699224413638,0.146930661835309,0.15720080966697303
11,-7.9299195330897225,-34.94372385249476,0.1385979507111097,0.14901388099157709,0.15968593505438378
12,-7.929926567501756,-34.94221631977572,0.14035039018673512,0.15116417812269267,0.16224387301011767
13,-7.930469588320283,-35.00402806541029,0.15619027969807586,0.15877549077533004,0.16142427121426595
14,-7.930476841474218,-35.002520585705206,0.15514010078365192,0.1578680291845429,0.16066303631207468
15,-7.930484089178858,-35.00101310457794,0.154073746407283,0.15694291903663204,0.15988264353472692
16,-7.9304913314341725,-34.99950562202953,0.15299271336722597,0.1560017934024942,0.15908486557665436
17,-7.930498568240143,-34.997998138061064,0.1518986915970113,0.15504649607188625,0.1582717038671042
18,-7.930734325590738,-34.94825037744306,0.1319359761229717,0.1411308741245132,0.15055187118691293
19,-7.93074137710418,-34.94674284582849,0.1335141931486139,0.14309108898695921,0.15290347706835306
20,-7.930748423167413,-34.945235312831265,0.13522092521926776,0.14519151883197168,0.15540728556695038
21,-7.930755463780415,-34.943727778452484,0.13702127922786378,0.1473940937836815,0.15802197192249245
22,-7.930762498943155,-34.94222024269316,0.13888229342012393,0.14966285115492406,0.1607084987231251
23,-7.93130548847014,-35.00403211340756,0.15571582718337185,0.1583582487997428,0.16106564656329425
24,-7.9313127423980525,-35.00252463066244,0.1546337331677905,0.15741596703779237,0.16026661498536132
25,-7.931319990876082,-35.00101714649511,0.15353385422955412,0.15645428072801826,0.15944651940846644
26,-7.931327233904211,-34.99950966090664,0.1524177354507361,0.15547487562102846,0.15860718971073728
27,-7.931334471482412,-34.998002173898094,0.1512871150486892,0.15447964818630133,0.15775068450514018
28,-7.9315631962737445,-34.94976184622091,0.12843583975382922,0.13717418904588508,0.1461274110388726
29,-7.931570253990405,-34.94825431294952,0.12994852847828442,0.13906291073333144,0.1484014121975119
30,-7.931577306256306,-34.94674677829439,0.13163754127648497,0.14114400910339064,0.15088423737520706
31,-7.931584353071419,-34.945239242256605,0.13346277038885246,0.14337372487075317,0.15352838597128038
32,-7.9315913944357135,-34.94373170483721,0.13538428509648215,0.14570849190907564,0.15628656705865884
33,-7.93159843034917,-34.942224166037306,0.13736477005402836,0.14810759757669123,0.1591145871611226
34,-7.9316054608117685,-34.94071662585794,0.1393714888316988,0.15053532502510425,0.1619736757241057
35,-7.932134128432121,-35.005543646207286,0.1563336395248096,0.15889438432841763,0.16151809687730134
36,-7.9321413885844505,-35.0040361618451,0.15523942715649452,0.15793888193123884,0.1607047152769363
37,-7.93214864328634,-35.00252867605961,0.1541244523634111,0.15696072640388659,0.1598667433492622
38,-7.932155892537769,-35.001021188851894,0.15299000271392904,0.15596132253847994,0.15900570599263553
